STATUS | wrapper  | 2018/08/03 21:32:20 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp: 
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: Encountered an error running main:
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: org.springframework.boot.context.embedded.EmbeddedServletContainerException: Unable to start embedded Tomcat servlet container
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:165)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.startEmbeddedServletContainer(EmbeddedWebApplicationContext.java:293)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.finishRefresh(EmbeddedWebApplicationContext.java:141)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:541)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:118)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:766)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.createAndRefreshContext(SpringApplication.java:361)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1191)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1180)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at com.xinwei.example.ExampleStartApplication.main(ExampleStartApplication.java:12)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at java.lang.reflect.Method.invoke(Method.java:497)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:325)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at java.lang.Thread.run(Thread.java:745)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: Caused by: java.lang.IllegalStateException: Tomcat connector in failed state
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:159)
INFO   | jvm 1    | 2018/08/03 22:08:18 | WrapperSimpleApp Error: 	... 16 more
STATUS | wrapper  | 2018/08/03 22:08:20 | <-- Wrapper Stopped
STATUS | wrapper  | 2018/08/03 22:08:43 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2018/08/03 22:08:43 | Java Service Wrapper Community Edition 64-bit 3.5.28
STATUS | wrapper  | 2018/08/03 22:08:43 |   Copyright (C) 1999-2016 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | 2018/08/03 22:08:43 |     http://wrapper.tanukisoftware.com
STATUS | wrapper  | 2018/08/03 22:08:43 | 
STATUS | wrapper  | 2018/08/03 22:08:43 | Launching a JVM...
INFO   | jvm 1    | 2018/08/03 22:08:43 | WrapperManager: Initializing...
INFO   | jvm 1    | 2018/08/03 22:08:44 | 
INFO   | jvm 1    | 2018/08/03 22:08:44 |   .   ____          _            __ _ _
INFO   | jvm 1    | 2018/08/03 22:08:44 |  /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
INFO   | jvm 1    | 2018/08/03 22:08:44 | ( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
INFO   | jvm 1    | 2018/08/03 22:08:44 |  \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
INFO   | jvm 1    | 2018/08/03 22:08:44 |   '  |____| .__|_| |_|_| |_\__, | / / / /
INFO   | jvm 1    | 2018/08/03 22:08:44 |  =========|_|==============|___/=/_/_/_/
INFO   | jvm 1    | 2018/08/03 22:08:44 |  :: Spring Boot ::        (v1.3.3.RELEASE)
INFO   | jvm 1    | 2018/08/03 22:08:44 | 
INFO   | jvm 1    | 2018/08/03 22:08:44 | 2018-08-03 22:08:44.816  INFO 36463 --- [erSimpleAppMain] c.x.example.ExampleStartApplication      : Starting ExampleStartApplication on localhost.localdomain with PID 36463 (/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/xinwei-wrapper-example-1.0-SNAPSHOT.jar started by root in /root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/bin)
INFO   | jvm 1    | 2018/08/03 22:08:44 | 2018-08-03 22:08:44.822  INFO 36463 --- [erSimpleAppMain] c.x.example.ExampleStartApplication      : No active profile set, falling back to default profiles: default
INFO   | jvm 1    | 2018/08/03 22:08:44 | 2018-08-03 22:08:44.899  INFO 36463 --- [erSimpleAppMain] ationConfigEmbeddedWebApplicationContext : Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@30b032df: startup date [Fri Aug 03 22:08:44 CST 2018]; root of context hierarchy
INFO   | jvm 1    | 2018/08/03 22:08:45 | 2018-08-03 22:08:45.891  INFO 36463 --- [erSimpleAppMain] o.s.b.f.s.DefaultListableBeanFactory     : Overriding bean definition for bean 'beanNameViewResolver' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration; factoryMethodName=beanNameViewResolver; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter; factoryMethodName=beanNameViewResolver; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter.class]]
INFO   | jvm 1    | 2018/08/03 22:08:46 | 2018-08-03 22:08:46.764  INFO 36463 --- [erSimpleAppMain] s.b.c.e.t.TomcatEmbeddedServletContainer : Tomcat initialized with port(s): 80 (http)
INFO   | jvm 1    | 2018/08/03 22:08:46 | 2018-08-03 22:08:46.805  INFO 36463 --- [erSimpleAppMain] o.apache.catalina.core.StandardService   : Starting service Tomcat
INFO   | jvm 1    | 2018/08/03 22:08:46 | 2018-08-03 22:08:46.814  INFO 36463 --- [erSimpleAppMain] org.apache.catalina.core.StandardEngine  : Starting Servlet Engine: Apache Tomcat/8.0.32
INFO   | jvm 1    | 2018/08/03 22:08:47 | 2018-08-03 22:08:46.960  INFO 36463 --- [ost-startStop-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
INFO   | jvm 1    | 2018/08/03 22:08:47 | 2018-08-03 22:08:46.960  INFO 36463 --- [ost-startStop-1] o.s.web.context.ContextLoader            : Root WebApplicationContext: initialization completed in 2070 ms
INFO   | jvm 1    | 2018/08/03 22:08:47 | 2018-08-03 22:08:47.354  INFO 36463 --- [ost-startStop-1] o.s.b.c.e.ServletRegistrationBean        : Mapping servlet: 'dispatcherServlet' to [/]
INFO   | jvm 1    | 2018/08/03 22:08:47 | 2018-08-03 22:08:47.360  INFO 36463 --- [ost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'characterEncodingFilter' to: [/*]
INFO   | jvm 1    | 2018/08/03 22:08:47 | 2018-08-03 22:08:47.360  INFO 36463 --- [ost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
INFO   | jvm 1    | 2018/08/03 22:08:47 | 2018-08-03 22:08:47.360  INFO 36463 --- [ost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'httpPutFormContentFilter' to: [/*]
INFO   | jvm 1    | 2018/08/03 22:08:47 | 2018-08-03 22:08:47.360  INFO 36463 --- [ost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'requestContextFilter' to: [/*]
INFO   | jvm 1    | 2018/08/03 22:09:17 | 2018-08-03 22:09:17.884  INFO 36463 --- [ost-startStop-1] o.a.c.util.SessionIdGeneratorBase        : Creation of SecureRandom instance for session ID generation using [SHA1PRNG] took [30,476] milliseconds.
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.371  INFO 36463 --- [erSimpleAppMain] s.w.s.m.m.a.RequestMappingHandlerAdapter : Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@30b032df: startup date [Fri Aug 03 22:08:44 CST 2018]; root of context hierarchy
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.500  INFO 36463 --- [erSimpleAppMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/]}" onto java.lang.String com.xinwei.example.Index.instructionPage(org.springframework.ui.ModelMap)
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.503  INFO 36463 --- [erSimpleAppMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.503  INFO 36463 --- [erSimpleAppMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.528  INFO 36463 --- [erSimpleAppMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.528  INFO 36463 --- [erSimpleAppMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.564  INFO 36463 --- [erSimpleAppMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.760  INFO 36463 --- [erSimpleAppMain] o.s.ui.freemarker.SpringTemplateLoader   : SpringTemplateLoader for FreeMarker: using resource loader [org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@30b032df: startup date [Fri Aug 03 22:08:44 CST 2018]; root of context hierarchy] and template loader path [classpath:/templates/]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.761  INFO 36463 --- [erSimpleAppMain] o.s.w.s.v.f.FreeMarkerConfigurer         : ClassTemplateLoader for Spring macros added to FreeMarker configuration
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.837  INFO 36463 --- [erSimpleAppMain] o.s.j.e.a.AnnotationMBeanExporter        : Registering beans for JMX exposure on startup
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.889 ERROR 36463 --- [erSimpleAppMain] o.a.coyote.http11.Http11NioProtocol      : Failed to start end point associated with ProtocolHandler ["http-nio-80"]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 
INFO   | jvm 1    | 2018/08/03 22:09:18 | java.net.BindException: 地址已在使用
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.nio.ch.Net.bind0(Native Method) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.nio.ch.Net.bind(Net.java:437) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.nio.ch.Net.bind(Net.java:429) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.nio.ch.ServerSocketChannelImpl.bind(ServerSocketChannelImpl.java:223) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.nio.ch.ServerSocketAdaptor.bind(ServerSocketAdaptor.java:74) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.tomcat.util.net.NioEndpoint.bind(NioEndpoint.java:340) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.tomcat.util.net.AbstractEndpoint.start(AbstractEndpoint.java:765) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.coyote.AbstractProtocol.start(AbstractProtocol.java:473) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.catalina.connector.Connector.startInternal(Connector.java:986) [tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:147) [tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.catalina.core.StandardService.addConnector(StandardService.java:239) [tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.addPreviouslyRemovedConnectors(TomcatEmbeddedServletContainer.java:194) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:151) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.startEmbeddedServletContainer(EmbeddedWebApplicationContext.java:293) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.finishRefresh(EmbeddedWebApplicationContext.java:141) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:541) [spring-context-4.2.5.RELEASE.jar:4.2.5.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:118) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:766) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.createAndRefreshContext(SpringApplication.java:361) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1191) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1180) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at com.xinwei.example.ExampleStartApplication.main(ExampleStartApplication.java:12) [xinwei-wrapper-example-1.0-SNAPSHOT.jar:na]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at java.lang.reflect.Method.invoke(Method.java:497) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:325) [wrapper.jar:3.5.28]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.892 ERROR 36463 --- [erSimpleAppMain] o.apache.catalina.core.StandardService   : Failed to start connector [Connector[HTTP/1.1-80]]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 
INFO   | jvm 1    | 2018/08/03 22:09:18 | org.apache.catalina.LifecycleException: Failed to start component [Connector[HTTP/1.1-80]]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:153) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.catalina.core.StandardService.addConnector(StandardService.java:239) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.addPreviouslyRemovedConnectors(TomcatEmbeddedServletContainer.java:194) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:151) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.startEmbeddedServletContainer(EmbeddedWebApplicationContext.java:293) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.finishRefresh(EmbeddedWebApplicationContext.java:141) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:541) [spring-context-4.2.5.RELEASE.jar:4.2.5.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:118) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:766) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.createAndRefreshContext(SpringApplication.java:361) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1191) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1180) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at com.xinwei.example.ExampleStartApplication.main(ExampleStartApplication.java:12) [xinwei-wrapper-example-1.0-SNAPSHOT.jar:na]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at java.lang.reflect.Method.invoke(Method.java:497) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:325) [wrapper.jar:3.5.28]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | Caused by: org.apache.catalina.LifecycleException: service.getName(): "Tomcat";  Protocol handler start failed
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.catalina.connector.Connector.startInternal(Connector.java:993) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:147) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	... 19 common frames omitted
INFO   | jvm 1    | 2018/08/03 22:09:18 | Caused by: java.net.BindException: 地址已在使用
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.nio.ch.Net.bind0(Native Method) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.nio.ch.Net.bind(Net.java:437) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.nio.ch.Net.bind(Net.java:429) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.nio.ch.ServerSocketChannelImpl.bind(ServerSocketChannelImpl.java:223) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.nio.ch.ServerSocketAdaptor.bind(ServerSocketAdaptor.java:74) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.tomcat.util.net.NioEndpoint.bind(NioEndpoint.java:340) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.tomcat.util.net.AbstractEndpoint.start(AbstractEndpoint.java:765) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.coyote.AbstractProtocol.start(AbstractProtocol.java:473) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.apache.catalina.connector.Connector.startInternal(Connector.java:986) ~[tomcat-embed-core-8.0.32.jar:8.0.32]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	... 20 common frames omitted
INFO   | jvm 1    | 2018/08/03 22:09:18 | 
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.899  INFO 36463 --- [erSimpleAppMain] o.apache.catalina.core.StandardService   : Stopping service Tomcat
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.914 ERROR 36463 --- [erSimpleAppMain] o.s.boot.SpringApplication               : Application startup failed
INFO   | jvm 1    | 2018/08/03 22:09:18 | 
INFO   | jvm 1    | 2018/08/03 22:09:18 | org.springframework.boot.context.embedded.EmbeddedServletContainerException: Unable to start embedded Tomcat servlet container
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:165) ~[spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.startEmbeddedServletContainer(EmbeddedWebApplicationContext.java:293) ~[spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.finishRefresh(EmbeddedWebApplicationContext.java:141) ~[spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:541) ~[spring-context-4.2.5.RELEASE.jar:4.2.5.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:118) ~[spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:766) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.createAndRefreshContext(SpringApplication.java:361) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
